RG1
5 reads
['E00338:95:HGNWJCCXY:3:1209:9617:67832', 'E00338:95:HGNWJCCXY:3:1209:9638:67937', 'E00338:95:HGNWJCCXY:3:1219:8329:42429', 'E00338:95:HGNWJCCXY:3:1219:8572:42464', 'E00338:95:HGNWJCCXY:7:1206:6329:52818']

id	scaffold	start	end	EVE_name	EVE_start	EVE_end	EVE_distance	piwi_cluster_name	piwi_cluster_start	piwi_cluster_end	piwi_cluster_distance
NW_021838687.1:44890548-44890826	NW_021838687.1	44890548	44890826	.	.	.	.	.	.	.	.
NW_021838687.1:45635666-45635944	NW_021838687.1	45635666	45635944	.	.	.	.	.	.	.	.
NW_021838687.1:47114603-47114881	NW_021838687.1	47114603	47114881	.	.	.	.	.	.	.	.
NW_021838687.1:48104946-48105224	NW_021838687.1	48104946	48105224	.	.	.	.	Cluster1099	48092064	48107746	0
NW_021838687.1:49515902-49516180	NW_021838687.1	49515902	49516180	.	.	.	.	.	.	.	.
NW_021838687.1:52134958-52135897	NW_021838687.1	52134958	52135897	.	.	.	.	.	.	.	.
NW_021838687.1:5377314-5377592	NW_021838687.1	5377314	5377592	.	.	.	.	.	.	.	.
NW_021838687.1:54168023-54168267	NW_021838687.1	54168023	54168267	.	.	.	.	.	.	.	.
NW_021838687.1:55506376-55506654	NW_021838687.1	55506376	55506654	.	.	.	.	.	.	.	.
NW_021838687.1:56380040-56381216	NW_021838687.1	56380040	56381216	.	.	.	.	.	.	.	.
NW_021838687.1:62805955-62806233	NW_021838687.1	62805955	62806233	.	.	.	.	.	.	.	.
NW_021838687.1:65825192-65825596	NW_021838687.1	65825192	65825596	.	.	.	.	.	.	.	.
NW_021838687.1:67474522-67474800	NW_021838687.1	67474522	67474800	.	.	.	.	.	.	.	.
NW_021838687.1:7106910-7107182	NW_021838687.1	7106910	7107182	.	.	.	.	.	.	.	.
NW_021838687.1:71850684-71850961	NW_021838687.1	71850684	71850961	.	.	.	.	.	.	.	.
NW_021838687.1:7405345-7405623	NW_021838687.1	7405345	7405623	.	.	.	.	.	.	.	.
NW_021838687.1:77142823-77143102	NW_021838687.1	77142823	77143102	.	.	.	.	.	.	.	.
NW_021838687.1:81800117-81800395	NW_021838687.1	81800117	81800395	.	.	.	.	.	.	.	.
NW_021838687.1:85899521-85899803	NW_021838687.1	85899521	85899803	.	.	.	.	.	.	.	.
NW_021838687.1:85956875-85957153	NW_021838687.1	85956875	85957153	.	.	.	.	.	.	.	.
NW_021838687.1:86263656-86263933	NW_021838687.1	86263656	86263933	.	.	.	.	.	.	.	.
NW_021838687.1:87293937-87294216	NW_021838687.1	87293937	87294216	.	.	.	.	.	.	.	.
NW_021838687.1:87476527-87476805	NW_021838687.1	87476527	87476805	.	.	.	.	.	.	.	.
NW_021838687.1:88050367-88050645	NW_021838687.1	88050367	88050645	.	.	.	.	.	.	.	.
NW_021838687.1:89302744-89303022	NW_021838687.1	89302744	89303022	.	.	.	.	.	.	.	.
NW_021838687.1:91253025-91253303	NW_021838687.1	91253025	91253303	.	.	.	.	.	.	.	.
NW_021838687.1:94926748-94927026	NW_021838687.1	94926748	94927026	.	.	.	.	.	.	.	.
NW_021838687.1:96008931-96009208	NW_021838687.1	96008931	96009208	.	.	.	.	.	.	.	.
NW_021838687.1:96147973-96148251	NW_021838687.1	96147973	96148251	.	.	.	.	.	.	.	.
NW_021838687.1:96467698-96467975	NW_021838687.1	96467698	96467975	.	.	.	.	.	.	.	.
NW_021838688.1:5045611-5045889	NW_021838688.1	5045611	5045889	.	.	.	.	.	.	.	.
NW_021838690.1:55266-55544	NW_021838690.1	55266	55544	.	.	.	.	.	.	.	.
NW_021838696.1:350940-351213	NW_021838696.1	350940	351213	.	.	.	.	.	.	.	.
NW_021838699.1:3777335-3777589	NW_021838699.1	3777335	3777589	.	.	.	.	.	.	.	.
NW_021838699.1:4498079-4498356	NW_021838699.1	4498079	4498356	.	.	.	.	.	.	.	.
NW_021838699.1:4624443-4624720	NW_021838699.1	4624443	4624720	.	.	.	.	.	.	.	.
NW_021838699.1:4862898-4863176	NW_021838699.1	4862898	4863176	.	.	.	.	.	.	.	.
NW_021838707.1:108643-108994	NW_021838707.1	108643	108994	.	.	.	.	.	.	.	.
NW_021838708.1:10447-10728	NW_021838708.1	10447	10728	.	.	.	.	.	.	.	.
NW_021838710.1:1112579-1112857	NW_021838710.1	1112579	1112857	.	.	.	.	.	.	.	.
NW_021838710.1:1141654-1141932	NW_021838710.1	1141654	1141932	.	.	.	.	.	.	.	.
NW_021838710.1:44329-44602	NW_021838710.1	44329	44602	.	.	.	.	.	.	.	.
NW_021838716.1:333898-334176	NW_021838716.1	333898	334176	.	.	.	.	.	.	.	.
NW_021838717.1:270820-271097	NW_021838717.1	270820	271097	.	.	.	.	.	.	.	.
NW_021838721.1:1519221-1519496	NW_021838721.1	1519221	1519496	.	.	.	.	.	.	.	.
NW_021838721.1:349636-349914	NW_021838721.1	349636	349914	.	.	.	.	.	.	.	.
NW_021838721.1:3851602-3851756	NW_021838721.1	3851602	3851756	.	.	.	.	.	.	.	.
NW_021838728.1:239557-239832	NW_021838728.1	239557	239832	.	.	.	.	.	.	.	.
NW_021838729.1:137255-137533	NW_021838729.1	137255	137533	.	.	.	.	.	.	.	.
NW_021838732.1:1843986-1844264	NW_021838732.1	1843986	1844264	.	.	.	.	.	.	.	.
NW_021838732.1:4779741-4780128	NW_021838732.1	4779741	4780128	.	.	.	.	.	.	.	.
NW_021838735.1:180446-180724	NW_021838735.1	180446	180724	.	.	.	.	.	.	.	.
NW_021838740.1:172657-173172	NW_021838740.1	172657	173172	.	.	.	.	.	.	.	.
NW_021838743.1:2872382-2873088	NW_021838743.1	2872382	2873088	.	.	.	.	.	.	.	.
NW_021838743.1:3341403-3341681	NW_021838743.1	3341403	3341681	.	.	.	.	.	.	.	.
NW_021838743.1:82557-82833	NW_021838743.1	82557	82833	.	.	.	.	.	.	.	.
NW_021838745.1:265910-266188	NW_021838745.1	265910	266188	.	.	.	.	.	.	.	.
NW_021838754.1:18917-19195	NW_021838754.1	18917	19195	.	.	.	.	.	.	.	.
NW_021838754.1:4269109-4269386	NW_021838754.1	4269109	4269386	.	.	.	.	.	.	.	.
NW_021838765.1:1664383-1664658	NW_021838765.1	1664383	1664658	.	.	.	.	.	.	.	.
NW_021838765.1:3431705-3431987	NW_021838765.1	3431705	3431987	.	.	.	.	.	.	.	.
NW_021838765.1:360621-360899	NW_021838765.1	360621	360899	.	.	.	.	.	.	.	.
NW_021838767.1:118632-118910	NW_021838767.1	118632	118910	.	.	.	.	.	.	.	.
NW_021838776.1:1652594-1652869	NW_021838776.1	1652594	1652869	.	.	.	.	.	.	.	.
NW_021838776.1:881545-881823	NW_021838776.1	881545	881823	.	.	.	.	.	.	.	.
NW_021838787.1:1229848-1230541	NW_021838787.1	1229848	1230541	.	.	.	.	.	.	.	.
NW_021838787.1:156226-156504	NW_021838787.1	156226	156504	.	.	.	.	.	.	.	.
NW_021838787.1:296079-296357	NW_021838787.1	296079	296357	.	.	.	.	.	.	.	.
NW_021838787.1:3173542-3173762	NW_021838787.1	3173542	3173762	.	.	.	.	.	.	.	.
NW_021838787.1:3505715-3505992	NW_021838787.1	3505715	3505992	.	.	.	.	.	.	.	.
NW_021838790.1:95921-96199	NW_021838790.1	95921	96199	.	.	.	.	.	.	.	.
NW_021838792.1:264510-264788	NW_021838792.1	264510	264788	.	.	.	.	.	.	.	.
NW_021838798.1:13832521-13832799	NW_021838798.1	13832521	13832799	.	.	.	.	.	.	.	.
NW_021838798.1:1498504-1498782	NW_021838798.1	1498504	1498782	.	.	.	.	.	.	.	.
NW_021838798.1:15184435-15184713	NW_021838798.1	15184435	15184713	.	.	.	.	.	.	.	.
NW_021838798.1:19590712-19590990	NW_021838798.1	19590712	19590990	.	.	.	.	.	.	.	.
NW_021838798.1:20250156-20250434	NW_021838798.1	20250156	20250434	.	.	.	.	.	.	.	.
NW_021838798.1:20448836-20450033	NW_021838798.1	20448836	20450033	.	.	.	.	.	.	.	.
NW_021838798.1:20566454-20566719	NW_021838798.1	20566454	20566719	.	.	.	.	.	.	.	.
NW_021838798.1:23607918-23608348	NW_021838798.1	23607918	23608348	.	.	.	.	.	.	.	.
NW_021838798.1:23749263-23749541	NW_021838798.1	23749263	23749541	.	.	.	.	.	.	.	.
NW_021838798.1:24308407-24308685	NW_021838798.1	24308407	24308685	.	.	.	.	.	.	.	.
NW_021838798.1:24796256-24796534	NW_021838798.1	24796256	24796534	.	.	.	.	.	.	.	.
NW_021838798.1:30519359-30519571	NW_021838798.1	30519359	30519571	.	.	.	.	.	.	.	.
NW_021838798.1:32590313-32590591	NW_021838798.1	32590313	32590591	.	.	.	.	.	.	.	.
NW_021838798.1:32929691-32929969	NW_021838798.1	32929691	32929969	.	.	.	.	.	.	.	.
NW_021838798.1:34339621-34340280	NW_021838798.1	34339621	34340280	.	.	.	.	.	.	.	.
NW_021838798.1:3456718-3456996	NW_021838798.1	3456718	3456996	.	.	.	.	.	.	.	.
NW_021838798.1:4442865-4443143	NW_021838798.1	4442865	4443143	.	.	.	.	.	.	.	.
NW_021838798.1:45227621-45227899	NW_021838798.1	45227621	45227899	.	.	.	.	.	.	.	.
NW_021838798.1:53742975-53743253	NW_021838798.1	53742975	53743253	.	.	.	.	.	.	.	.
NW_021838798.1:55377558-55377834	NW_021838798.1	55377558	55377834	.	.	.	.	.	.	.	.
NW_021838798.1:58527906-58528180	NW_021838798.1	58527906	58528180	.	.	.	.	.	.	.	.
NW_021838798.1:70355816-70356094	NW_021838798.1	70355816	70356094	.	.	.	.	.	.	.	.
NW_021838798.1:78888410-78888688	NW_021838798.1	78888410	78888688	.	.	.	.	.	.	.	.
NW_021838798.1:83320839-83321115	NW_021838798.1	83320839	83321115	.	.	.	.	.	.	.	.
NW_021838798.1:89149943-89150221	NW_021838798.1	89149943	89150221	.	.	.	.	.	.	.	.
NW_021838798.1:89615851-89616129	NW_021838798.1	89615851	89616129	.	.	.	.	.	.	.	.
NW_021838798.1:90452260-90452538	NW_021838798.1	90452260	90452538	.	.	.	.	.	.	.	.
NW_021838798.1:91122081-91122359	NW_021838798.1	91122081	91122359	.	.	.	.	.	.	.	.
NW_021838798.1:92583888-92584166	NW_021838798.1	92583888	92584166	.	.	.	.	.	.	.	.
NW_021838798.1:94457026-94457304	NW_021838798.1	94457026	94457304	.	.	.	.	.	.	.	.
NW_021838798.1:9863499-9863777	NW_021838798.1	9863499	9863777	.	.	.	.	.	.	.	.
NW_021838799.1:274066-274344	NW_021838799.1	274066	274344	.	.	.	.	.	.	.	.
NW_021838799.1:432423-432701	NW_021838799.1	432423	432701	.	.	.	.	.	.	.	.
NW_021838801.1:225647-225924	NW_021838801.1	225647	225924	.	.	.	.	.	.	.	.
NW_021838803.1:190768-191543	NW_021838803.1	190768	191543	.	.	.	.	.	.	.	.
NW_021838803.1:20456-20735	NW_021838803.1	20456	20735	.	.	.	.	.	.	.	.
NW_021838810.1:2909951-2910229	NW_021838810.1	2909951	2910229	.	.	.	.	.	.	.	.
NW_021838810.1:4020009-4020639	NW_021838810.1	4020009	4020639	.	.	.	.	.	.	.	.
NW_021838812.1:184578-184855	NW_021838812.1	184578	184855	.	.	.	.	.	.	.	.
NW_021838813.1:66317-66597	NW_021838813.1	66317	66597	.	.	.	.	.	.	.	.
NW_021838815.1:45823-46101	NW_021838815.1	45823	46101	.	.	.	.	.	.	.	.
NW_021838818.1:83026-83304	NW_021838818.1	83026	83304	.	.	.	.	.	.	.	.
NW_021838832.1:1483845-1484123	NW_021838832.1	1483845	1484123	.	.	.	.	.	.	.	.
NW_021838842.1:209272-209549	NW_021838842.1	209272	209549	.	.	.	.	.	.	.	.
NW_021838848.1:212659-213131	NW_021838848.1	212659	213131	.	.	.	.	.	.	.	.
NW_021838854.1:769190-769468	NW_021838854.1	769190	769468	.	.	.	.	.	.	.	.
NW_021838860.1:67074-67348	NW_021838860.1	67074	67348	.	.	.	.	.	.	.	.
NW_021838862.1:239936-240213	NW_021838862.1	239936	240213	.	.	.	.	.	.	.	.
NW_021838867.1:42754-43032	NW_021838867.1	42754	43032	.	.	.	.	.	.	.	.
NW_021838872.1:142754-142988	NW_021838872.1	142754	142988	.	.	.	.	.	.	.	.
NW_021838873.1:217197-217465	NW_021838873.1	217197	217465	.	.	.	.	.	.	.	.
NW_021838894.1:101343-101620	NW_021838894.1	101343	101620	.	.	.	.	.	.	.	.
NW_021838898.1:1636894-1637176	NW_021838898.1	1636894	1637176	.	.	.	.	.	.	.	.
NW_021838898.1:2662482-2662760	NW_021838898.1	2662482	2662760	.	.	.	.	.	.	.	.
NW_021838906.1:89963-90229	NW_021838906.1	89963	90229	.	.	.	.	.	.	.	.
NW_021838907.1:64584-64862	NW_021838907.1	64584	64862	.	.	.	.	.	.	.	.
NW_021838909.1:11522853-11523129	NW_021838909.1	11522853	11523129	.	.	.	.	.	.	.	.
NW_021838909.1:12416120-12416398	NW_021838909.1	12416120	12416398	.	.	.	.	.	.	.	.
NW_021838909.1:12498251-12498528	NW_021838909.1	12498251	12498528	.	.	.	.	.	.	.	.
NW_021838909.1:1312956-1313234	NW_021838909.1	1312956	1313234	.	.	.	.	.	.	.	.
NW_021838909.1:18920745-18921023	NW_021838909.1	18920745	18921023	.	.	.	.	.	.	.	.
NW_021838909.1:20040407-20040685	NW_021838909.1	20040407	20040685	.	.	.	.	.	.	.	.
NW_021838909.1:22627507-22627785	NW_021838909.1	22627507	22627785	.	.	.	.	.	.	.	.
NW_021838909.1:24298484-24298762	NW_021838909.1	24298484	24298762	.	.	.	.	.	.	.	.
NW_021838909.1:26205476-26205754	NW_021838909.1	26205476	26205754	.	.	.	.	.	.	.	.
NW_021838909.1:26324346-26324624	NW_021838909.1	26324346	26324624	.	.	.	.	.	.	.	.
NW_021838909.1:33390805-33391081	NW_021838909.1	33390805	33391081	.	.	.	.	.	.	.	.
NW_021838909.1:34016409-34016686	NW_021838909.1	34016409	34016686	.	.	.	.	.	.	.	.
NW_021838909.1:37119844-37120086	NW_021838909.1	37119844	37120086	.	.	.	.	.	.	.	.
NW_021838909.1:38047087-38047363	NW_021838909.1	38047087	38047363	.	.	.	.	.	.	.	.
NW_021838909.1:38197909-38198187	NW_021838909.1	38197909	38198187	.	.	.	.	.	.	.	.
NW_021838909.1:38727514-38727777	NW_021838909.1	38727514	38727777	.	.	.	.	.	.	.	.
NW_021838909.1:38898352-38898628	NW_021838909.1	38898352	38898628	.	.	.	.	.	.	.	.
NW_021838909.1:39708233-39708511	NW_021838909.1	39708233	39708511	.	.	.	.	.	.	.	.
NW_021838909.1:40950801-40951079	NW_021838909.1	40950801	40951079	.	.	.	.	.	.	.	.
NW_021838909.1:41469729-41470007	NW_021838909.1	41469729	41470007	.	.	.	.	.	.	.	.
NW_021838909.1:43482914-43483192	NW_021838909.1	43482914	43483192	.	.	.	.	.	.	.	.
NW_021838909.1:4456986-4457264	NW_021838909.1	4456986	4457264	.	.	.	.	.	.	.	.
NW_021838909.1:44723823-44724067	NW_021838909.1	44723823	44724067	.	.	.	.	.	.	.	.
NW_021838909.1:45326638-45326916	NW_021838909.1	45326638	45326916	.	.	.	.	.	.	.	.
NW_021838909.1:48170394-48170672	NW_021838909.1	48170394	48170672	.	.	.	.	.	.	.	.
NW_021838909.1:48497387-48497665	NW_021838909.1	48497387	48497665	.	.	.	.	.	.	.	.
NW_021838909.1:48654463-48654741	NW_021838909.1	48654463	48654741	.	.	.	.	.	.	.	.
NW_021838909.1:49031619-49031897	NW_021838909.1	49031619	49031897	.	.	.	.	.	.	.	.
NW_021838909.1:49843453-49843737	NW_021838909.1	49843453	49843737	.	.	.	.	.	.	.	.
NW_021838909.1:55931845-55932123	NW_021838909.1	55931845	55932123	.	.	.	.	.	.	.	.
NW_021838909.1:59084774-59085052	NW_021838909.1	59084774	59085052	.	.	.	.	.	.	.	.
NW_021838909.1:60400654-60400933	NW_021838909.1	60400654	60400933	.	.	.	.	.	.	.	.
NW_021838909.1:63750943-63751221	NW_021838909.1	63750943	63751221	.	.	.	.	.	.	.	.
NW_021838909.1:63807300-63807578	NW_021838909.1	63807300	63807578	.	.	.	.	.	.	.	.
NW_021838909.1:64637676-64637954	NW_021838909.1	64637676	64637954	.	.	.	.	.	.	.	.
NW_021838909.1:6494316-6494594	NW_021838909.1	6494316	6494594	.	.	.	.	.	.	.	.
NW_021838909.1:66504301-66504579	NW_021838909.1	66504301	66504579	.	.	.	.	.	.	.	.
NW_021838909.1:66662667-66662945	NW_021838909.1	66662667	66662945	.	.	.	.	.	.	.	.
NW_021838909.1:68125226-68125504	NW_021838909.1	68125226	68125504	.	.	.	.	.	.	.	.
NW_021838909.1:71832709-71832888	NW_021838909.1	71832709	71832888	.	.	.	.	.	.	.	.
NW_021838909.1:72476753-72477031	NW_021838909.1	72476753	72477031	.	.	.	.	.	.	.	.
NW_021838909.1:74866684-74866962	NW_021838909.1	74866684	74866962	.	.	.	.	.	.	.	.
NW_021838909.1:75653986-75654264	NW_021838909.1	75653986	75654264	.	.	.	.	.	.	.	.
NW_021838909.1:76458744-76459281	NW_021838909.1	76458744	76459281	.	.	.	.	.	.	.	.
NW_021838909.1:76465384-76465914	NW_021838909.1	76465384	76465914	.	.	.	.	.	.	.	.
NW_021838909.1:76476994-76477286	NW_021838909.1	76476994	76477286	.	.	.	.	.	.	.	.
NW_021838909.1:79069584-79069862	NW_021838909.1	79069584	79069862	.	.	.	.	.	.	.	.
NW_021838909.1:79111646-79111924	NW_021838909.1	79111646	79111924	.	.	.	.	.	.	.	.
NW_021838909.1:79117599-79117877	NW_021838909.1	79117599	79117877	.	.	.	.	.	.	.	.
NW_021838909.1:8113133-8113411	NW_021838909.1	8113133	8113411	.	.	.	.	.	.	.	.
NW_021838909.1:83765929-83766711	NW_021838909.1	83765929	83766711	.	.	.	.	.	.	.	.
NW_021838909.1:84037923-84038191	NW_021838909.1	84037923	84038191	.	.	.	.	.	.	.	.
NW_021838909.1:87231075-87231845	NW_021838909.1	87231075	87231845	.	.	.	.	.	.	.	.
NW_021838909.1:91726635-91726899	NW_021838909.1	91726635	91726899	.	.	.	.	.	.	.	.
NW_021838909.1:94144638-94144847	NW_021838909.1	94144638	94144847	.	.	.	.	.	.	.	.
NW_021838909.1:9417672-9417950	NW_021838909.1	9417672	9417950	.	.	.	.	.	.	.	.
NW_021838910.1:1450191-1450469	NW_021838910.1	1450191	1450469	.	.	.	.	.	.	.	.
NW_021838910.1:3028320-3028598	NW_021838910.1	3028320	3028598	.	.	.	.	.	.	.	.
NW_021838911.1:183759-184034	NW_021838911.1	183759	184034	.	.	.	.	.	.	.	.
NW_021838932.1:1522461-1522739	NW_021838932.1	1522461	1522739	.	.	.	.	.	.	.	.
NW_021838946.1:147688-147966	NW_021838946.1	147688	147966	.	.	.	.	.	.	.	.
NW_021838949.1:134076-134354	NW_021838949.1	134076	134354	.	.	.	.	.	.	.	.
NW_021838954.1:2507062-2507342	NW_021838954.1	2507062	2507342	.	.	.	.	.	.	.	.
NW_021838954.1:807121-807326	NW_021838954.1	807121	807326	.	.	.	.	.	.	.	.
NW_021838965.1:1398926-1399204	NW_021838965.1	1398926	1399204	.	.	.	.	.	.	.	.
NW_021838965.1:2096482-2096760	NW_021838965.1	2096482	2096760	.	.	.	.	.	.	.	.
NW_021838965.1:824971-825249	NW_021838965.1	824971	825249	.	.	.	.	.	.	.	.
NW_021838968.1:11505-11783	NW_021838968.1	11505	11783	.	.	.	.	.	.	.	.
NW_021838987.1:1018423-1018701	NW_021838987.1	1018423	1018701	.	.	.	.	.	.	.	.
NW_021838987.1:2912725-2912990	NW_021838987.1	2912725	2912990	.	.	.	.	.	.	.	.
NW_021838992.1:113593-113869	NW_021838992.1	113593	113869	.	.	.	.	.	.	.	.
NW_021838998.1:1837273-1837551	NW_021838998.1	1837273	1837551	.	.	.	.	.	.	.	.
NW_021839009.1:1015249-1015527	NW_021839009.1	1015249	1015527	.	.	.	.	.	.	.	.
NW_021839009.1:1612431-1612651	NW_021839009.1	1612431	1612651	.	.	.	.	.	.	.	.
NW_021839020.1:10270651-10270929	NW_021839020.1	10270651	10270929	.	.	.	.	.	.	.	.
NW_021839020.1:10317679-10317953	NW_021839020.1	10317679	10317953	.	.	.	.	.	.	.	.
NW_021839020.1:11776094-11776372	NW_021839020.1	11776094	11776372	.	.	.	.	.	.	.	.
NW_021839020.1:12846937-12847215	NW_021839020.1	12846937	12847215	.	.	.	.	.	.	.	.
NW_021839020.1:14643130-14643408	NW_021839020.1	14643130	14643408	.	.	.	.	.	.	.	.
NW_021839020.1:14889061-14889339	NW_021839020.1	14889061	14889339	.	.	.	.	.	.	.	.
NW_021839020.1:14892619-14892897	NW_021839020.1	14892619	14892897	.	.	.	.	.	.	.	.
NW_021839020.1:17171953-17172996	NW_021839020.1	17171953	17172996	.	.	.	.	.	.	.	.
NW_021839020.1:18167771-18168049	NW_021839020.1	18167771	18168049	.	.	.	.	.	.	.	.
NW_021839020.1:19385735-19386013	NW_021839020.1	19385735	19386013	.	.	.	.	.	.	.	.
NW_021839020.1:21265042-21265452	NW_021839020.1	21265042	21265452	.	.	.	.	.	.	.	.
NW_021839020.1:21377597-21377875	NW_021839020.1	21377597	21377875	.	.	.	.	.	.	.	.
NW_021839020.1:27095626-27095904	NW_021839020.1	27095626	27095904	.	.	.	.	.	.	.	.
NW_021839020.1:27828151-27828429	NW_021839020.1	27828151	27828429	.	.	.	.	.	.	.	.
NW_021839020.1:29019341-29019619	NW_021839020.1	29019341	29019619	.	.	.	.	.	.	.	.
NW_021839020.1:29810487-29810732	NW_021839020.1	29810487	29810732	.	.	.	.	.	.	.	.
NW_021839020.1:38333661-38333939	NW_021839020.1	38333661	38333939	.	.	.	.	.	.	.	.
NW_021839020.1:3937774-3938050	NW_021839020.1	3937774	3938050	.	.	.	.	.	.	.	.
NW_021839020.1:40044511-40044787	NW_021839020.1	40044511	40044787	.	.	.	.	.	.	.	.
NW_021839020.1:41085616-41085891	NW_021839020.1	41085616	41085891	.	.	.	.	.	.	.	.
NW_021839020.1:41501966-41502244	NW_021839020.1	41501966	41502244	.	.	.	.	.	.	.	.
NW_021839020.1:44252859-44253137	NW_021839020.1	44252859	44253137	.	.	.	.	.	.	.	.
NW_021839020.1:47116676-47116953	NW_021839020.1	47116676	47116953	.	.	.	.	.	.	.	.
NW_021839020.1:47135923-47136200	NW_021839020.1	47135923	47136200	.	.	.	.	.	.	.	.
NW_021839020.1:48861753-48861933	NW_021839020.1	48861753	48861933	.	.	.	.	.	.	.	.
NW_021839020.1:49475838-49476116	NW_021839020.1	49475838	49476116	.	.	.	.	.	.	.	.
NW_021839020.1:50793390-50793668	NW_021839020.1	50793390	50793668	.	.	.	.	.	.	.	.
NW_021839020.1:50953684-50953962	NW_021839020.1	50953684	50953962	.	.	.	.	.	.	.	.
NW_021839020.1:51844674-51844952	NW_021839020.1	51844674	51844952	.	.	.	.	.	.	.	.
NW_021839020.1:52105253-52105516	NW_021839020.1	52105253	52105516	.	.	.	.	.	.	.	.
NW_021839020.1:52276442-52276719	NW_021839020.1	52276442	52276719	.	.	.	.	.	.	.	.
NW_021839020.1:52961254-52961532	NW_021839020.1	52961254	52961532	.	.	.	.	.	.	.	.
NW_021839020.1:54538095-54538373	NW_021839020.1	54538095	54538373	.	.	.	.	.	.	.	.
NW_021839020.1:55443370-55443648	NW_021839020.1	55443370	55443648	.	.	.	.	.	.	.	.
NW_021839020.1:66232330-66232608	NW_021839020.1	66232330	66232608	.	.	.	.	.	.	.	.
NW_021839020.1:67040795-67041072	NW_021839020.1	67040795	67041072	.	.	.	.	.	.	.	.
NW_021839020.1:69585485-69585763	NW_021839020.1	69585485	69585763	.	.	.	.	.	.	.	.
NW_021839020.1:69767646-69767924	NW_021839020.1	69767646	69767924	.	.	.	.	.	.	.	.
NW_021839020.1:72871138-72871403	NW_021839020.1	72871138	72871403	.	.	.	.	.	.	.	.
NW_021839020.1:75218065-75218343	NW_021839020.1	75218065	75218343	.	.	.	.	.	.	.	.
NW_021839020.1:76103614-76103886	NW_021839020.1	76103614	76103886	.	.	.	.	.	.	.	.
NW_021839020.1:76885968-76886240	NW_021839020.1	76885968	76886240	.	.	.	.	.	.	.	.
NW_021839020.1:77428144-77428422	NW_021839020.1	77428144	77428422	.	.	.	.	.	.	.	.
NW_021839020.1:78800347-78800625	NW_021839020.1	78800347	78800625	.	.	.	.	.	.	.	.
NW_021839020.1:79879539-79879817	NW_021839020.1	79879539	79879817	.	.	.	.	.	.	.	.
NW_021839020.1:8032844-8033335	NW_021839020.1	8032844	8033335	.	.	.	.	.	.	.	.
NW_021839021.1:2839657-2839936	NW_021839021.1	2839657	2839936	.	.	.	.	.	.	.	.
NW_021839021.1:468006-468279	NW_021839021.1	468006	468279	.	.	.	.	.	.	.	.
NW_021839032.1:589977-590255	NW_021839032.1	589977	590255	.	.	.	.	.	.	.	.
NW_021839043.1:1982474-1982750	NW_021839043.1	1982474	1982750	.	.	.	.	.	.	.	.
NW_021839054.1:1367906-1368184	NW_021839054.1	1367906	1368184	.	.	.	.	.	.	.	.
NW_021839063.1:6311-6590	NW_021839063.1	6311	6590	.	.	.	.	.	.	.	.
NW_021839065.1:1990333-1990609	NW_021839065.1	1990333	1990609	.	.	.	.	.	.	.	.
NW_021839076.1:582269-582545	NW_021839076.1	582269	582545	.	.	.	.	.	.	.	.
NW_021839086.1:1163258-1163536	NW_021839086.1	1163258	1163536	.	.	.	.	.	.	.	.
NW_021839086.1:1749935-1750211	NW_021839086.1	1749935	1750211	.	.	.	.	.	.	.	.
NW_021839090.1:19609-19887	NW_021839090.1	19609	19887	.	.	.	.	.	.	.	.
NW_021839090.1:72444-72722	NW_021839090.1	72444	72722	.	.	.	.	.	.	.	.
NW_021839097.1:1906060-1906338	NW_021839097.1	1906060	1906338	.	.	.	.	.	.	.	.
NW_021839097.1:2330423-2330699	NW_021839097.1	2330423	2330699	.	.	.	.	.	.	.	.
NW_021839097.1:754326-754603	NW_021839097.1	754326	754603	.	.	.	.	.	.	.	.
NW_021839105.1:146126-146397	NW_021839105.1	146126	146397	.	.	.	.	.	.	.	.
NW_021839119.1:2380763-2380975	NW_021839119.1	2380763	2380975	.	.	.	.	.	.	.	.
NW_021839119.1:405851-406128	NW_021839119.1	405851	406128	.	.	.	.	.	.	.	.
NW_021839129.1:70413-70691	NW_021839129.1	70413	70691	.	.	.	.	.	.	.	.
NW_021839130.1:10798363-10798641	NW_021839130.1	10798363	10798641	.	.	.	.	.	.	.	.
NW_021839130.1:18154769-18155047	NW_021839130.1	18154769	18155047	.	.	.	.	Cluster1393	18153363	18183337	0
NW_021839130.1:20456558-20456836	NW_021839130.1	20456558	20456836	.	.	.	.	.	.	.	.
NW_021839130.1:20867199-20867381	NW_021839130.1	20867199	20867381	.	.	.	.	.	.	.	.
NW_021839130.1:22122482-22122761	NW_021839130.1	22122482	22122761	.	.	.	.	.	.	.	.
NW_021839130.1:25820562-25820745	NW_021839130.1	25820562	25820745	.	.	.	.	.	.	.	.
NW_021839130.1:25925114-25925391	NW_021839130.1	25925114	25925391	.	.	.	.	.	.	.	.
NW_021839130.1:26014655-26014839	NW_021839130.1	26014655	26014839	.	.	.	.	.	.	.	.
NW_021839130.1:32488946-32489224	NW_021839130.1	32488946	32489224	.	.	.	.	.	.	.	.
NW_021839130.1:35006852-35007130	NW_021839130.1	35006852	35007130	.	.	.	.	.	.	.	.
NW_021839130.1:35317513-35317791	NW_021839130.1	35317513	35317791	.	.	.	.	.	.	.	.
NW_021839130.1:36515996-36516274	NW_021839130.1	36515996	36516274	.	.	.	.	.	.	.	.
